timestamp;buyer;seller;symbol;currency;price;quantity
3900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10003.0;10
4100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;10
4300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;6
4400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;7
4500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;4
4600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;7
4800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;2
4800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;2
5100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;4
5300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;11
5400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;11
5500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;9
5600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;10
5700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;3
6200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;12
6200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;5
6300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;14
6400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;15
6500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
6600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;9
6700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;11
6700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;4
6800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;7
7000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;14
7100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;11
7200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;2
7400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;8
7700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;4
7800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;9
7900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;3
7900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;12
8100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;10
8300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;6
8300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9996.0;8
8400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;12
8500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10004.0;15
8700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;5
8800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;7
8900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;11
9000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;5
9100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;15
9400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;12
9600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;2
9900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;5
10000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
10200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;12
10200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;3
10600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;13
10700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;2
11100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;10
11500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;10
11700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;3
11700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;15
11900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;5
12400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
12500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;5
12600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;12
13000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;5
13000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;14
13200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
13300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;11
13400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;9
13500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;15
13600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;5
13700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;4
14100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;10
14300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;12
14400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
14600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;14
14800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;9
15300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;14
15400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;14
15900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;9
16000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
16100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;13
16100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;13
16300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;2
16400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;15
16600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;2
16600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
16800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;7
17000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;15
17000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9995.0;8
17400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;8
17600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10004.0;6
17700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;4
17800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;6
18200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;9
18300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;4
18400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;10
18700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;10
18800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;11
18900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;15
19100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;3
19200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;12
19400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;6
20000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;5
20200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;9
20300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;5
20300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9995.0;13
20700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;10
21000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;12
21200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;4
21500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;4
21600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;7
21700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;10
22000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;7
22200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
22300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;6
22300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;11
22400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;4
22400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;6
22600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;5
22600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
22700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;4
23000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;2
23000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;9
23100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;12
23300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;9
23500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
23600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
23900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
24000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;10
24200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;9
24500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;12
24900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;12
25000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;8
25200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
25300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;2
25500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
26000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;13
26300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;7
27100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;8
27500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;13
27600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;6
27800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;7
28100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;7
28600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;14
28700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
28800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;4
28900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;9
29000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9986.0;12
29100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;2
29300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;4
29400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;4
29500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;12
29500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;11
29700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;8
29900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;14
29900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;11
30000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
30100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;15
30200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;9
30200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;7
30700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;13
30800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;4
30900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;10
31100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;9
31200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;9
31200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;11
31400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;7
31400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;2
31500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;3
31600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;6
31700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;4
31800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;12
32300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;12
32400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;14
32400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10013.0;7
32600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;5
32900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;9
33000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;9
33200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;11
33300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;12
33500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;3
33500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;8
34100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
34200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;13
34300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;10
34300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;13
34400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;3
34500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;10
34800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;10
35200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;2
35800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;4
35900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;3
36200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;9
36800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;4
37200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;10
37300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;8
37400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;4
37500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;12
37600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;2
37800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
38200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;9
38500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;2
38500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;8
38800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;5
38800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;9
39400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;9
39500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;14
39700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;5
39800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;15
39800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;7
40100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;14
40200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;7
40300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;4
40500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;10
40700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;9
40800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;15
40900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;12
41000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;15
41200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;12
41200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;3
41400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;9
41500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;14
41800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;8
41900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;5
41900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;5
42500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;9
42600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;7
42700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;10
42900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;4
43000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;11
43200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;13
43300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;7
43300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;11
43500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;15
43800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;15
43900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;9
44000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;2
44400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;15
44700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;4
44900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;11
45000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;9
45100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;10
45200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;5
45400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;14
45600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;6
45900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;14
46000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;4
46000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;13
46300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;4
46900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;11
46900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;10
47100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
47200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;9
47400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;3
47500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;12
47600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;4
47700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;13
47700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;15
47800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
48200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;3
48600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;10
48800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;2
48900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;3
48900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
49000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;7
49200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;12
49300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;7
49500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;6
49600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;5
49900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;10
50000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;13
50100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;6
50200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;7
50200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;15
50300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;10
50300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
50400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;13
50500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;11
50600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;3
50700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;8
50800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;4
50800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
50900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;14
51000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;6
51100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;9
51100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;7
51200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;8
51200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;7
51400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
51500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;2
51600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9995.0;5
51700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;13
51800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;13
52000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;3
52200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;12
52300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;4
52800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11996.0;11
52800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
52900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;6
53000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12014.0;10
53200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;3
53200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;8
53600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;15
53700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;11
53800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;2
53900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
54000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;7
54300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;4
54300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;10
54400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;2
55000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;5
55400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;15
55400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;6
55500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;4
55500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;13
55600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;8
55600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
56000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;9
56500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;11
56800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;6
57000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;8
57100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;7
57300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;4
57400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;7
57500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;4
57700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;6
57800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;6
57900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;8
58000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;3
58100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;6
58300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9996.0;6
58500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;7
58600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;7
58700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;11
58700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;8
58800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;7
58800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
58900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;14
59000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;12
59100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;9
59100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;15
