timestamp;buyer;seller;symbol;currency;price;quantity
26600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;4
26700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;7
26700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;10
27300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;9
27400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;5
27400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;8
27700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;10
27800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;7
28000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;13
28000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;9
28300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;14
28500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;14
28600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;4
28600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;11
28800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;2
29000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;3
29000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;15
29300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;7
29600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;7
29800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;5
30400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;5
30800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;14
31000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;12
31100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
31200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;6
31300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;14
31400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
31500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;14
31500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
31600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;10
31700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;11
31800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;15
31800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
31900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
32300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;7
32400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;13
32700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;9
32900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;4
33200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;2
33500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10002.0;7
33700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;9
33900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;10
34000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;11
34400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;11
34400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;5
34600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12014.0;6
34700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;8
34800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;10
35000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;11
35800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;14
35800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
36200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;13
36300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;11
36500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;15
36600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;7
37400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;12
37400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;6
37700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;2
37800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;12
38000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;7
38200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;12
38500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;5
38500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;15
38700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;12
38900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12014.0;15
38900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
39200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
39300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12012.0;6
39600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;7
39800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;2
40100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;15
40100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;11
40300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;10
40400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12002.0;11
40700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;10
40800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;13
40800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;12
41300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
41400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12002.0;7
41400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
41500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;10
41600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;6
41700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;14
41800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;3
41900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;4
42100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;2
42300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;10
42500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12002.0;15
42700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10013.0;4
42800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;4
42900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12003.0;12
43000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9985.0;15
43100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;7
43100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
43200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;11
43500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
43600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;6
43800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11999.0;6
43900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12014.0;11
43900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;15
44000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;15
44200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;14
44500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;13
44600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;14
44600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;13
44900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12002.0;6
45200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;10
45300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12002.0;6
45300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
45400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;9
45400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
45600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;12
45700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;8
45800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;2
46000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
46100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;12
46400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12002.0;14
46700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;5
46900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12003.0;9
47100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12001.0;3
47600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;12
47900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;7
48100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;15
48300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;2
48300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;14
49000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12002.0;10
49300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;12
49300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;2
49700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;12
49900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12018.0;4
50000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;3
50000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;5
50100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;9
50200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12002.0;5
50200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;6
50400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;9
50500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;9
50600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;15
50900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;7
51000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;2
51400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;11
51400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;8
51500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12004.0;10
51500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
51700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
52000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
52400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;6
52400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9986.0;13
52500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12018.0;11
52600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;9
52700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;9
52800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12004.0;9
53000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;2
53100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
53200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;13
53300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12003.0;2
53400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12018.0;4
53400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;13
53500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12003.0;10
53700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
54100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
54700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;9
54700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;7
54900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;3
55100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;12
55300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
55500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12004.0;9
55600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;15
55700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9995.0;14
55900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;11
56100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;15
56200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10015.0;9
56700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12003.0;12
56800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12004.0;5
56900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;3
57000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;8
57100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;13
57200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;5
57800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;15
58000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12018.0;4
58100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;7
58200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;8
58300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;2
58400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;6
58400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
58900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12004.0;3
58900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
59000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;8
59100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;14
59700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12019.0;15
59900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;2
60300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12019.0;8
60400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;14
60600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12018.0;5
60800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12019.0;10
60800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;6
60900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;3
61000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;10
61100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12019.0;2
61300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;7
61400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;15
61500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;11
61800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
61900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;13
