timestamp;buyer;seller;symbol;currency;price;quantity
16700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
16900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;14
17000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;6
17200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;5
17300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;8
17400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;6
17400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;15
18100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;5
18300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11990.0;11
18300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;4
18500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;14
18600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12004.0;11
19000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;13
19500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
19600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;5
19700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;10
19900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;10
19900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;13
20100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;9
20100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;12
20400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;6
20400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;3
20500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;10
20800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;13
20800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;6
21000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;13
21200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;11
21300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;7
21400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;4
21500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;4
21900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;10
22200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;8
22500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;2
22500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;2
22800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;3
22900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;14
23000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;13
23100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;14
23200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;4
23300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;13
23300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9985.0;5
23400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;3
23500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12004.0;14
23600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;12
23600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;11
23700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;12
23800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;14
24200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;8
24800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;15
25100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
25200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;4
25400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;5
25500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;9
26000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;11
26100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;6
26100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;4
26300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;6
26500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;8
26600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;9
26700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;14
26700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;5
26900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
27100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;5
27200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;10
27300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;7
27600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;6
27800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;15
27900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;9
28300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;8
28500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;4
28600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;13
28700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
28900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;14
28900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;8
29100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;4
29100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;9
29200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;15
29300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;9
29500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;6
29700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;13
29800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;11
29900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;6
29900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;4
30300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;6
30400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;12
30500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;10
30600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;7
30600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10011.0;5
31000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;3
31000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;11
31100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;8
31200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;4
31300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;12
31600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;7
31700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;14
31800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;13
31900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;9
32400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;5
32800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;7
32900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;15
33100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;2
33100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;15
33300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
33400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10002.0;11
33700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;2
33700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
33800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;7
34100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;13
34200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;12
34400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;9
34700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;5
34700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;12
34800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;5
34900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;6
35400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;10
35900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;15
36000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;13
36300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;13
36700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;8
36900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;4
37000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
37400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9995.0;6
37600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;14
37900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
38100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;13
38100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;10
38200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;4
38300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;14
38300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
38400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;11
38500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;10
38600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;12
38800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
38900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;12
39000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;11
39100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;4
39100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;14
39500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;15
39600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;10
39700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;4
40300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;8
40500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;7
40700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;11
40800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;8
40800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;15
40900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
41400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10013.0;12
41500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;9
41600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;5
41800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;12
42100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;15
42400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;5
42500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;10
42900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;6
43100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;15
43200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;2
43200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;7
43400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
43600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;4
43800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;6
44100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;6
44100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10004.0;7
44400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;7
44600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9987.0;14
44900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;9
45100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;4
45300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;14
45400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;4
45500;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;13
45700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;11
45800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;11
45900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;13
45900;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;13
46000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;3
46400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;6
46600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;4
46700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;13
46900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;10
47000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
47100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;15
47200;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;12
47300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;11
47400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;2
47400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;15
47600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;2
47700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;2
47800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;9
47800;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;13
48100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;14
48300;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;9
48700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;4
49000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;14
49000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;5
49100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;5
49200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;10
49200;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;13
49400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;15
49400;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;10
49500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;15
49500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10005.0;8
49600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;2
49700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;10
49700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;3
49800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;9
50100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;12
50100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;5
50200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;4
50700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;2
50700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;11
50800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12004.0;6
50900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9990.0;2
51100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10012.0;2
51300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;11
51300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
51500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11995.0;10
51600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;4
52000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11990.0;13
52200;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;2
52300;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;2
52400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;13
52500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;14
52500;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
52600;;TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;11
52700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11990.0;6
52700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;11
52800;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;7
53100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;4
53400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;11
53500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;13
53900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;12
54000;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;10
54200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;11
54300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;8
54400;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;14
54600;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;13
54600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
54700;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;2
54800;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;12
54900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;9
55300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;8
55600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10006.0;7
55700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;5
55800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
55900;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;11
56100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;12
56300;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;8
56400;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11994.0;8
56400;TAKER;;ASH_COATED_OSMIUM;XIRECS;10010.0;9
56500;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;14
56700;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
56800;TAKER;;ASH_COATED_OSMIUM;XIRECS;10008.0;12
57000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;10
57000;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;9
57100;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;10
57100;;TAKER;ASH_COATED_OSMIUM;XIRECS;9988.0;15
57600;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;7
57600;TAKER;;ASH_COATED_OSMIUM;XIRECS;10003.0;7
57700;;TAKER;ASH_COATED_OSMIUM;XIRECS;9989.0;15
57900;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;2
58000;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11993.0;12
58100;TAKER;;ASH_COATED_OSMIUM;XIRECS;10007.0;3
58200;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11990.0;14
58300;TAKER;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
58500;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;9
58700;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;3
58900;;TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;2
59000;TAKER;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;4
59100;;TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11992.0;7
