day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;2100;ASH_COATED_OSMIUM;9992;14;9991;35;;;10010;5;10013;9;;;10001.0;0.0
2;2200;INTARIAN_PEPPER_ROOT;11992;18;11991;46;11990;10;12006;10;12007;24;12009;11;11999.0;0.0
2;2200;ASH_COATED_OSMIUM;9987;17;9984;46;;;10007;19;10008;29;;;9997.0;0.0
2;2300;INTARIAN_PEPPER_ROOT;11993;14;11990;27;;;12005;18;12008;50;;;11999.0;0.0
2;2300;ASH_COATED_OSMIUM;9988;16;9986;29;;;10004;10;10006;16;;;9996.0;0.0
2;2400;INTARIAN_PEPPER_ROOT;11994;8;11991;20;;;12006;20;12009;34;;;12000.0;0.0
2;2400;ASH_COATED_OSMIUM;9992;7;9990;16;;;10008;8;10010;12;;;10000.0;0.0
2;2500;INTARIAN_PEPPER_ROOT;11993;18;11992;40;11990;21;12007;14;12009;27;12011;26;12000.0;0.0
2;2500;ASH_COATED_OSMIUM;9993;11;9992;32;;;10009;14;10011;28;;;10001.0;0.0
2;2600;INTARIAN_PEPPER_ROOT;11991;12;11988;32;;;12006;10;12007;25;;;11998.5;0.0
2;2600;ASH_COATED_OSMIUM;9987;9;9984;18;;;10005;13;10007;28;;;9996.0;0.0
2;2700;INTARIAN_PEPPER_ROOT;11993;7;11992;12;;;12008;16;12009;24;;;12000.5;0.0
2;2700;ASH_COATED_OSMIUM;9988;7;9986;11;;;10006;14;10007;35;;;9997.0;0.0
2;2800;INTARIAN_PEPPER_ROOT;11994;17;11992;46;;;12008;10;12009;16;;;12001.0;0.0
2;2800;ASH_COATED_OSMIUM;9988;10;9985;17;;;10006;6;10008;16;;;9997.0;0.0
2;2900;INTARIAN_PEPPER_ROOT;11992;8;11990;15;;;12006;20;12009;36;;;11999.0;0.0
2;2900;ASH_COATED_OSMIUM;9989;9;9988;18;9987;19;10007;14;10009;40;10010;24;9998.0;0.0
2;3000;INTARIAN_PEPPER_ROOT;11990;16;11989;38;;;12005;14;12006;29;;;11997.5;0.0
2;3000;ASH_COATED_OSMIUM;9992;14;9989;24;9988;12;10010;15;10013;26;10014;17;10001.0;0.0
2;3100;INTARIAN_PEPPER_ROOT;11992;17;11990;39;11988;26;12006;17;12007;50;12009;27;11999.0;0.0
2;3100;ASH_COATED_OSMIUM;9993;11;9990;30;;;10011;8;10012;14;;;10002.0;0.0
2;3200;INTARIAN_PEPPER_ROOT;11991;14;11989;41;11987;27;12005;5;12008;12;12009;13;11998.0;0.0
2;3200;ASH_COATED_OSMIUM;9990;11;9988;28;;;10008;14;10011;34;;;9999.0;0.0
2;3300;INTARIAN_PEPPER_ROOT;11993;15;11990;27;;;12005;11;12007;17;;;11999.0;0.0
2;3300;ASH_COATED_OSMIUM;9993;20;9992;37;;;10011;16;10014;40;;;10002.0;0.0
2;3400;INTARIAN_PEPPER_ROOT;11995;18;11994;39;;;12007;14;12008;32;;;12001.0;0.0
2;3400;ASH_COATED_OSMIUM;9990;9;9988;24;9987;11;10008;7;10011;12;10013;16;9999.0;0.0
2;3500;INTARIAN_PEPPER_ROOT;11994;9;11993;22;11991;27;12006;16;12009;41;12010;20;12000.0;0.0
2;3500;ASH_COATED_OSMIUM;9987;16;9984;27;;;10007;17;10008;34;;;9997.0;0.0
2;3600;INTARIAN_PEPPER_ROOT;11993;5;11991;10;11989;17;12005;19;12008;36;12010;18;11999.0;0.0
2;3600;ASH_COATED_OSMIUM;9990;8;9988;15;;;10008;11;10011;25;;;9999.0;0.0
2;3700;INTARIAN_PEPPER_ROOT;11993;19;11990;49;11988;27;12005;13;12006;24;12007;20;11999.0;0.0
2;3700;ASH_COATED_OSMIUM;9992;9;9989;24;9988;20;10010;7;10013;18;10015;15;10001.0;0.0
2;3800;INTARIAN_PEPPER_ROOT;11991;18;11990;35;;;12005;5;12008;9;;;11998.0;0.0
2;3800;ASH_COATED_OSMIUM;9988;15;9985;44;;;10008;11;10011;30;;;9998.0;0.0
2;3900;INTARIAN_PEPPER_ROOT;11992;20;11991;37;;;12006;12;12009;26;;;11999.0;0.0
2;3900;ASH_COATED_OSMIUM;9992;12;9989;25;9988;18;10010;15;10012;32;10014;25;10001.0;0.0
2;4000;INTARIAN_PEPPER_ROOT;11992;18;11991;42;;;12006;12;12007;34;;;11999.0;0.0
2;4000;ASH_COATED_OSMIUM;9991;16;9990;41;;;10007;13;10009;23;;;9999.0;0.0
2;4100;INTARIAN_PEPPER_ROOT;11990;12;11987;33;;;12005;5;12007;10;;;11997.5;0.0
2;4100;ASH_COATED_OSMIUM;9988;17;9985;29;9984;27;10006;15;10009;44;10010;29;9997.0;0.0
2;4200;INTARIAN_PEPPER_ROOT;11992;7;11990;17;;;12006;11;12008;25;;;11999.0;0.0
2;4200;ASH_COATED_OSMIUM;9992;13;9989;21;;;10008;19;10009;51;;;10000.0;0.0
2;4300;INTARIAN_PEPPER_ROOT;11993;5;11990;12;11989;24;12007;11;12008;17;12010;28;12000.0;0.0
2;4300;ASH_COATED_OSMIUM;9991;16;9989;47;9988;20;10009;20;10011;40;10013;17;10000.0;0.0
2;4400;INTARIAN_PEPPER_ROOT;11993;10;11990;29;11988;19;12007;17;12009;41;12010;22;12000.0;0.0
2;4400;ASH_COATED_OSMIUM;9990;18;9988;46;;;10008;15;10011;24;;;9999.0;0.0
2;4500;INTARIAN_PEPPER_ROOT;11992;16;11990;46;11989;27;12006;5;12007;10;12009;28;11999.0;0.0
2;4500;ASH_COATED_OSMIUM;9989;9;9988;15;;;10009;18;10012;41;;;9999.0;0.0
2;4600;INTARIAN_PEPPER_ROOT;11991;14;11989;28;11988;26;12006;19;12009;56;12011;22;11998.5;0.0
2;4600;ASH_COATED_OSMIUM;9986;7;9983;19;;;10004;12;10005;20;;;9995.0;0.0
2;4700;INTARIAN_PEPPER_ROOT;11991;10;11989;27;;;12005;10;12007;24;;;11998.0;0.0
2;4700;ASH_COATED_OSMIUM;9992;11;9989;19;9988;10;10008;16;10010;43;10011;12;10000.0;0.0
2;4800;INTARIAN_PEPPER_ROOT;11994;19;11993;45;;;12006;14;12009;40;;;12000.0;0.0
2;4800;ASH_COATED_OSMIUM;9993;10;9991;22;;;10009;12;10012;32;;;10001.0;0.0
2;4900;INTARIAN_PEPPER_ROOT;11991;20;11989;49;;;12006;9;12008;17;;;11998.5;0.0
2;4900;ASH_COATED_OSMIUM;9991;12;9988;28;;;10009;18;10012;34;;;10000.0;0.0
2;5000;INTARIAN_PEPPER_ROOT;11992;14;11990;26;11988;29;12007;11;12008;17;12010;30;11999.5;0.0
2;5000;ASH_COATED_OSMIUM;9993;6;9990;17;;;10011;10;10013;22;;;10002.0;0.0
2;5100;INTARIAN_PEPPER_ROOT;11994;12;11993;19;;;12006;18;12008;51;;;12000.0;0.0
2;5100;ASH_COATED_OSMIUM;9992;7;9989;14;;;10008;17;10011;44;;;10000.0;0.0
2;5200;INTARIAN_PEPPER_ROOT;11991;19;11988;42;;;12005;18;12007;48;;;11998.0;0.0
2;5200;ASH_COATED_OSMIUM;9991;6;9990;12;;;10011;17;10014;42;;;10001.0;0.0
2;5300;INTARIAN_PEPPER_ROOT;11994;6;11993;13;;;12006;18;12007;51;;;12000.0;0.0
2;5300;ASH_COATED_OSMIUM;9988;7;9986;17;;;10008;6;10010;16;;;9998.0;0.0
2;5400;INTARIAN_PEPPER_ROOT;11991;14;11990;25;11989;11;12006;7;12007;10;12009;20;11998.5;0.0
2;5400;ASH_COATED_OSMIUM;9991;12;9990;25;;;10007;8;10009;13;;;9999.0;0.0
2;5500;INTARIAN_PEPPER_ROOT;11990;16;11989;46;;;12004;9;12005;17;;;11997.0;0.0
2;5500;ASH_COATED_OSMIUM;9989;8;9987;15;;;10009;20;10011;42;;;9999.0;0.0
2;5600;INTARIAN_PEPPER_ROOT;11992;17;11990;34;;;12006;14;12007;32;;;11999.0;0.0
2;5600;ASH_COATED_OSMIUM;9991;5;9990;12;;;10011;20;10013;47;;;10001.0;0.0
2;5700;INTARIAN_PEPPER_ROOT;11993;12;11992;30;11991;20;12007;7;12009;12;12010;23;12000.0;0.0
2;5700;ASH_COATED_OSMIUM;9990;6;9989;12;;;10008;19;10010;30;;;9999.0;0.0
2;5800;INTARIAN_PEPPER_ROOT;11991;10;11989;27;;;12006;6;12007;16;;;11998.5;0.0
2;5800;ASH_COATED_OSMIUM;9989;15;9986;36;;;10009;5;10012;14;;;9999.0;0.0
2;5900;INTARIAN_PEPPER_ROOT;11994;20;11992;41;;;12006;15;12008;39;;;12000.0;0.0
2;5900;ASH_COATED_OSMIUM;9989;13;9987;19;;;10005;10;10007;15;;;9997.0;0.0
2;6000;INTARIAN_PEPPER_ROOT;11994;17;11992;25;;;12006;20;12008;55;;;12000.0;0.0
2;6000;ASH_COATED_OSMIUM;9989;5;9988;12;;;10009;18;10012;43;;;9999.0;0.0
2;6100;INTARIAN_PEPPER_ROOT;11992;16;11989;32;;;12004;20;12005;32;;;11998.0;0.0
2;6100;ASH_COATED_OSMIUM;9990;16;9988;35;;;10008;12;10009;23;;;9999.0;0.0
2;6200;INTARIAN_PEPPER_ROOT;11993;18;11992;51;;;12008;14;12010;21;;;12000.5;0.0
2;6200;ASH_COATED_OSMIUM;9991;13;9988;29;;;10009;7;10011;11;;;10000.0;0.0
2;6300;INTARIAN_PEPPER_ROOT;11991;15;11990;38;11988;10;12006;9;12008;18;12009;17;11998.5;0.0
2;6300;ASH_COATED_OSMIUM;9989;20;9988;44;9986;30;10005;12;10007;26;10008;12;9997.0;0.0
2;6400;INTARIAN_PEPPER_ROOT;11993;14;11992;40;;;12005;13;12006;36;;;11999.0;0.0
2;6400;ASH_COATED_OSMIUM;9989;17;9987;30;;;10007;7;10008;11;;;9998.0;0.0
2;6500;INTARIAN_PEPPER_ROOT;11992;19;11989;29;11988;13;12006;10;12007;27;12009;20;11999.0;0.0
2;6500;ASH_COATED_OSMIUM;9989;18;9987;31;;;10005;10;10008;22;;;9997.0;0.0
2;6600;INTARIAN_PEPPER_ROOT;11992;12;11990;31;;;12007;18;12009;52;;;11999.5;0.0
2;6600;ASH_COATED_OSMIUM;9989;12;9988;33;9986;14;10007;6;10009;17;10011;26;9998.0;0.0
2;6700;INTARIAN_PEPPER_ROOT;11994;13;11993;29;11992;22;12008;6;12009;14;12010;25;12001.0;0.0
2;6700;ASH_COATED_OSMIUM;9992;6;9990;9;;;10008;12;10009;31;;;10000.0;0.0
2;6800;INTARIAN_PEPPER_ROOT;11990;20;11988;52;;;12005;11;12006;24;;;11997.5;0.0
2;6800;ASH_COATED_OSMIUM;9988;12;9985;28;;;10008;7;10011;16;;;9998.0;0.0
2;6900;INTARIAN_PEPPER_ROOT;11992;7;11989;16;;;12006;12;12008;23;;;11999.0;0.0
2;6900;ASH_COATED_OSMIUM;9989;5;9988;9;;;10007;19;10010;33;;;9998.0;0.0
2;7000;INTARIAN_PEPPER_ROOT;11992;13;11989;36;;;12004;9;12007;19;;;11998.0;0.0
2;7000;ASH_COATED_OSMIUM;9987;13;9985;23;;;10003;5;10004;9;;;9995.0;0.0
2;7100;INTARIAN_PEPPER_ROOT;11991;17;11989;50;;;12006;20;12008;52;;;11998.5;0.0
2;7100;ASH_COATED_OSMIUM;9991;10;9988;17;;;10011;14;10014;30;;;10001.0;0.0
2;7200;INTARIAN_PEPPER_ROOT;11994;13;11991;30;;;12006;10;12007;28;;;12000.0;0.0
2;7200;ASH_COATED_OSMIUM;9997;7;9996;15;9994;17;10013;8;10015;13;10017;19;10005.0;0.0
2;7300;INTARIAN_PEPPER_ROOT;11991;9;11989;15;11987;21;12005;8;12006;17;12007;12;11998.0;0.0
2;7300;ASH_COATED_OSMIUM;9993;5;9990;14;9989;11;10011;12;10014;24;10015;12;10002.0;0.0
2;7400;INTARIAN_PEPPER_ROOT;11993;6;11992;17;11990;25;12005;11;12007;25;12009;25;11999.0;0.0
2;7400;ASH_COATED_OSMIUM;9994;15;9992;44;;;10010;6;10013;11;;;10002.0;0.0
2;7500;INTARIAN_PEPPER_ROOT;11992;19;11991;34;;;12006;15;12007;23;;;11999.0;0.0
2;7500;ASH_COATED_OSMIUM;9993;18;9990;45;;;10009;11;10011;27;;;10001.0;0.0
2;7600;INTARIAN_PEPPER_ROOT;11992;9;11990;20;;;12007;14;12008;24;;;11999.5;0.0
2;7600;ASH_COATED_OSMIUM;9992;20;9991;37;;;10010;12;10013;19;;;10001.0;0.0
2;7700;INTARIAN_PEPPER_ROOT;11993;14;11990;28;;;12005;17;12008;26;;;11999.0;0.0
2;7700;ASH_COATED_OSMIUM;9989;6;9988;12;;;10007;8;10009;15;;;9998.0;0.0
2;7800;INTARIAN_PEPPER_ROOT;11992;15;11991;44;;;12006;5;12007;9;;;11999.0;0.0
2;7800;ASH_COATED_OSMIUM;9987;18;9986;41;;;10005;16;10006;44;;;9996.0;0.0
2;7900;INTARIAN_PEPPER_ROOT;11992;5;11991;9;;;12004;6;12005;11;;;11998.0;0.0
2;7900;ASH_COATED_OSMIUM;9989;6;9986;16;;;10007;20;10009;39;;;9998.0;0.0
2;8000;INTARIAN_PEPPER_ROOT;11990;6;11988;14;11986;29;12004;17;12007;37;12009;30;11997.0;0.0
2;8000;ASH_COATED_OSMIUM;9991;6;9988;12;;;10011;10;10014;29;;;10001.0;0.0
2;8100;INTARIAN_PEPPER_ROOT;11994;9;11993;20;11992;24;12006;7;12007;12;12009;25;12000.0;0.0
2;8100;ASH_COATED_OSMIUM;9993;5;9991;7;9989;28;10013;17;10014;37;10015;26;10003.0;0.0
2;8200;INTARIAN_PEPPER_ROOT;11992;16;11989;30;;;12006;12;12007;18;;;11999.0;0.0
2;8200;ASH_COATED_OSMIUM;9990;16;9987;35;9986;30;10010;10;10011;29;10013;15;10000.0;0.0
2;8300;INTARIAN_PEPPER_ROOT;11993;12;11992;25;11990;16;12005;9;12007;21;12009;20;11999.0;0.0
2;8300;ASH_COATED_OSMIUM;9992;13;9991;20;;;10010;12;10013;26;;;10001.0;0.0
2;8400;INTARIAN_PEPPER_ROOT;11993;10;11990;19;;;12007;9;12008;26;;;12000.0;0.0
2;8400;ASH_COATED_OSMIUM;9992;20;9989;55;;;10008;5;10011;9;;;10000.0;0.0
2;8500;INTARIAN_PEPPER_ROOT;11993;19;11991;41;;;12005;5;12006;13;;;11999.0;0.0
2;8500;ASH_COATED_OSMIUM;9991;20;9989;55;;;10009;5;10011;10;;;10000.0;0.0
2;8600;INTARIAN_PEPPER_ROOT;11995;16;11994;24;11993;21;12009;19;12012;32;12014;12;12002.0;0.0
2;8600;ASH_COATED_OSMIUM;9994;10;9991;29;;;10010;10;10012;21;;;10002.0;0.0
2;8700;INTARIAN_PEPPER_ROOT;11992;6;11989;17;;;12006;7;12007;18;;;11999.0;0.0
2;8700;ASH_COATED_OSMIUM;9987;9;9986;13;;;10005;14;10008;33;;;9996.0;0.0
2;8800;INTARIAN_PEPPER_ROOT;11992;20;11991;54;;;12006;6;12008;12;;;11999.0;0.0
2;8800;ASH_COATED_OSMIUM;9992;5;9989;8;9987;12;10012;16;10013;26;10014;25;10002.0;0.0
2;8900;INTARIAN_PEPPER_ROOT;11993;8;11991;21;;;12005;17;12007;34;;;11999.0;0.0
2;8900;ASH_COATED_OSMIUM;9988;8;9985;13;9983;22;10006;8;10007;15;10008;14;9997.0;0.0
2;9000;INTARIAN_PEPPER_ROOT;11990;11;11987;21;11986;19;12005;7;12007;14;12009;29;11997.5;0.0
2;9000;ASH_COATED_OSMIUM;9993;5;9991;8;;;10011;7;10012;14;;;10002.0;0.0
2;9100;INTARIAN_PEPPER_ROOT;11993;14;11991;24;11990;18;12008;5;12009;13;12011;13;12000.5;0.0
2;9100;ASH_COATED_OSMIUM;9993;8;9991;19;9989;20;10009;11;10011;25;10012;23;10001.0;0.0
2;9200;INTARIAN_PEPPER_ROOT;11992;16;11989;43;;;12004;12;12006;19;;;11998.0;0.0
2;9200;ASH_COATED_OSMIUM;9991;9;9990;17;;;10011;15;10012;28;;;10001.0;0.0
2;9300;INTARIAN_PEPPER_ROOT;11990;18;11989;39;;;12005;9;12008;22;;;11997.5;0.0
2;9300;ASH_COATED_OSMIUM;9990;7;9987;19;;;10008;13;10009;30;;;9999.0;0.0
2;9400;INTARIAN_PEPPER_ROOT;11989;14;11988;29;;;12003;14;12005;40;;;11996.0;0.0
2;9400;ASH_COATED_OSMIUM;9990;9;9987;14;;;10008;11;10009;26;;;9999.0;0.0
2;9500;INTARIAN_PEPPER_ROOT;11992;12;11991;30;11989;10;12006;18;12007;49;12008;29;11999.0;0.0
2;9500;ASH_COATED_OSMIUM;9990;14;9989;24;9988;23;10006;9;10009;20;10011;24;9998.0;0.0
2;9600;INTARIAN_PEPPER_ROOT;11993;16;11991;26;11989;25;12007;15;12008;28;12009;19;12000.0;0.0
2;9600;ASH_COATED_OSMIUM;9991;18;9990;44;;;10007;17;10008;46;;;9999.0;0.0
2;9700;INTARIAN_PEPPER_ROOT;11992;16;11991;36;;;12006;6;12007;14;;;11999.0;0.0
2;9700;ASH_COATED_OSMIUM;9988;5;9985;9;;;10006;12;10007;34;;;9997.0;0.0
2;9800;INTARIAN_PEPPER_ROOT;11994;15;11992;43;;;12006;16;12009;44;;;12000.0;0.0
2;9800;ASH_COATED_OSMIUM;9990;8;9989;20;;;10008;10;10011;21;;;9999.0;0.0
2;9900;INTARIAN_PEPPER_ROOT;11992;12;11989;30;11987;25;12004;5;12007;14;12008;30;11998.0;0.0
2;9900;ASH_COATED_OSMIUM;9992;10;9990;26;;;10010;20;10011;47;;;10001.0;0.0
2;10000;INTARIAN_PEPPER_ROOT;11990;7;11987;15;11986;11;12004;11;12006;21;12007;10;11997.0;0.0
2;10000;ASH_COATED_OSMIUM;9993;16;9990;37;;;10013;16;10016;43;;;10003.0;0.0
2;10100;INTARIAN_PEPPER_ROOT;11991;9;11988;13;11986;17;12006;8;12009;14;12011;10;11998.5;0.0
2;10100;ASH_COATED_OSMIUM;9988;5;9986;12;;;10006;8;10007;18;;;9997.0;0.0
2;10200;INTARIAN_PEPPER_ROOT;11992;15;11989;43;;;12006;20;12007;55;;;11999.0;0.0
2;10200;ASH_COATED_OSMIUM;9991;18;9989;41;;;10009;20;10011;35;;;10000.0;0.0
2;10300;INTARIAN_PEPPER_ROOT;11991;19;11990;46;;;12005;11;12006;26;;;11998.0;0.0
2;10300;ASH_COATED_OSMIUM;9996;15;9993;34;;;10014;12;10016;24;;;10005.0;0.0
2;10400;INTARIAN_PEPPER_ROOT;11993;13;11992;37;;;12005;5;12006;9;;;11999.0;0.0
2;10400;ASH_COATED_OSMIUM;9992;11;9990;19;9989;21;10010;9;10011;15;10013;17;10001.0;0.0
2;10500;INTARIAN_PEPPER_ROOT;11991;6;11988;12;;;12005;16;12006;40;;;11998.0;0.0
2;10500;ASH_COATED_OSMIUM;9990;12;9988;19;;;10006;7;10007;20;;;9998.0;0.0
2;10600;INTARIAN_PEPPER_ROOT;11992;17;11989;41;11988;13;12006;8;12009;16;12011;10;11999.0;0.0
2;10600;ASH_COATED_OSMIUM;9988;13;9986;37;;;10008;16;10011;34;;;9998.0;0.0
2;10700;INTARIAN_PEPPER_ROOT;11994;9;11992;20;;;12008;12;12011;19;;;12001.0;0.0
2;10700;ASH_COATED_OSMIUM;9990;17;9989;37;;;10008;20;10009;52;;;9999.0;0.0
2;10800;INTARIAN_PEPPER_ROOT;11991;17;11988;32;;;12005;19;12007;38;;;11998.0;0.0
2;10800;ASH_COATED_OSMIUM;9989;8;9986;20;9985;29;10009;8;10011;19;10012;11;9999.0;0.0
2;10900;INTARIAN_PEPPER_ROOT;11991;18;11989;33;11987;14;12003;9;12004;25;12006;27;11997.0;0.0
2;10900;ASH_COATED_OSMIUM;9990;19;9988;32;9987;16;10006;19;10009;50;10011;30;9998.0;0.0
2;11000;INTARIAN_PEPPER_ROOT;11994;8;11993;15;;;12006;16;12008;24;;;12000.0;0.0
2;11000;ASH_COATED_OSMIUM;9991;14;9989;33;;;10009;12;10011;30;;;10000.0;0.0
2;11100;INTARIAN_PEPPER_ROOT;11992;20;11990;52;;;12004;17;12007;44;;;11998.0;0.0
2;11100;ASH_COATED_OSMIUM;9993;15;9990;30;;;10011;20;10014;44;;;10002.0;0.0
2;11200;INTARIAN_PEPPER_ROOT;11991;7;11990;19;;;12005;17;12008;43;;;11998.0;0.0
2;11200;ASH_COATED_OSMIUM;9991;15;9989;25;;;10009;13;10012;33;;;10000.0;0.0
2;11300;INTARIAN_PEPPER_ROOT;11990;8;11988;12;11987;12;12005;17;12006;38;12008;27;11997.5;0.0
2;11300;ASH_COATED_OSMIUM;9990;19;9987;45;;;10008;9;10010;26;;;9999.0;0.0
2;11400;INTARIAN_PEPPER_ROOT;11991;11;11990;25;;;12006;6;12008;14;;;11998.5;0.0
2;11400;ASH_COATED_OSMIUM;9992;5;9989;8;;;10010;6;10013;10;;;10001.0;0.0
2;11500;INTARIAN_PEPPER_ROOT;11990;16;11988;35;;;12005;14;12007;39;;;11997.5;0.0
2;11500;ASH_COATED_OSMIUM;9994;12;9991;30;9990;14;10010;15;10013;35;10014;18;10002.0;0.0
2;11600;INTARIAN_PEPPER_ROOT;11991;18;11990;36;;;12006;17;12009;42;;;11998.5;0.0
2;11600;ASH_COATED_OSMIUM;9991;19;9988;46;;;10011;16;10012;24;;;10001.0;0.0
2;11700;INTARIAN_PEPPER_ROOT;11994;20;11991;47;;;12006;20;12009;32;;;12000.0;0.0
2;11700;ASH_COATED_OSMIUM;9993;20;9992;34;;;10011;9;10013;25;;;10002.0;0.0
2;11800;INTARIAN_PEPPER_ROOT;11991;13;11989;31;11988;24;12006;13;12008;28;12009;29;11998.5;0.0
2;11800;ASH_COATED_OSMIUM;9992;15;9989;26;;;10008;9;10009;14;;;10000.0;0.0
2;11900;INTARIAN_PEPPER_ROOT;11993;11;11991;20;11989;17;12005;12;12007;21;12009;25;11999.0;0.0
2;11900;ASH_COATED_OSMIUM;9989;13;9987;32;;;10007;6;10010;9;;;9998.0;0.0
2;12000;INTARIAN_PEPPER_ROOT;11992;6;11990;15;;;12006;9;12007;18;;;11999.0;0.0
2;12000;ASH_COATED_OSMIUM;9990;14;9988;36;;;10006;9;10009;25;;;9998.0;0.0
2;12100;INTARIAN_PEPPER_ROOT;11991;5;11990;13;;;12005;16;12006;40;;;11998.0;0.0
2;12100;ASH_COATED_OSMIUM;9991;12;9989;19;;;10009;7;10012;19;;;10000.0;0.0
2;12200;INTARIAN_PEPPER_ROOT;11990;19;11987;39;;;12004;17;12005;47;;;11997.0;0.0
