day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
7;8100;INTARIAN_PEPPER_ROOT;12002;9;12000;7;11999;18;;;;;;;12002.0;0.0
7;8200;ASH_COATED_OSMIUM;9992;12;9990;9;9989;24;10008;12;10009;9;10010;24;10000.0;0.0
7;8200;INTARIAN_PEPPER_ROOT;11999;19;11998;5;;;12015;12;12017;8;12018;19;12007.0;0.0
7;8300;INTARIAN_PEPPER_ROOT;12002;8;12000;8;11999;24;;;;;;;12002.0;0.0
7;8300;ASH_COATED_OSMIUM;9992;15;9991;10;9990;23;10011;23;10012;6;;;10001.5;0.0
7;8400;INTARIAN_PEPPER_ROOT;12002;9;12000;8;11999;24;12015;9;12017;8;12018;24;12008.5;0.0
7;8400;ASH_COATED_OSMIUM;9992;13;9991;9;9990;23;10008;13;10010;9;10011;23;10000.0;0.0
7;8500;ASH_COATED_OSMIUM;9992;14;9990;9;9989;21;10008;14;10009;9;10010;21;10000.0;0.0
7;8500;INTARIAN_PEPPER_ROOT;12002;10;12001;3;;;;;;;;;12002.0;0.0
7;8600;ASH_COATED_OSMIUM;9992;13;9991;3;;;10010;24;10011;6;;;10001.0;0.0
7;8600;INTARIAN_PEPPER_ROOT;12002;10;12000;8;11999;22;12015;10;12017;8;12018;22;12008.5;0.0
7;8700;INTARIAN_PEPPER_ROOT;12002;9;12000;7;11999;17;12015;9;12017;7;12018;17;12008.5;0.0
7;8700;ASH_COATED_OSMIUM;9991;11;9990;10;9989;30;10010;30;10011;8;;;10000.5;0.0
7;8800;INTARIAN_PEPPER_ROOT;12002;10;12000;8;11999;23;12015;10;12016;3;;;12008.5;0.0
7;8800;ASH_COATED_OSMIUM;9991;15;9990;9;9989;22;10010;22;10011;6;;;10000.5;0.0
7;8900;ASH_COATED_OSMIUM;9992;11;9990;10;9989;27;10008;11;10009;10;10010;27;10000.0;0.0
7;8900;INTARIAN_PEPPER_ROOT;11999;24;11998;6;;;12015;8;12016;2;;;12007.0;0.0
7;9000;ASH_COATED_OSMIUM;9992;14;9991;9;9990;20;10008;14;10009;4;;;10000.0;0.0
7;9000;INTARIAN_PEPPER_ROOT;12002;12;12000;9;11999;22;12016;12;12018;9;12019;22;12009.0;0.0
7;9100;INTARIAN_PEPPER_ROOT;12003;12;12001;8;12000;20;12019;20;12020;5;;;12011.0;0.0
7;9100;ASH_COATED_OSMIUM;9998;4;9992;12;9991;10;10008;12;10010;9;10011;25;10003.0;0.0
7;9200;INTARIAN_PEPPER_ROOT;12003;12;12002;3;;;12019;15;12020;4;;;12011.0;0.0
7;9200;ASH_COATED_OSMIUM;9992;12;9991;8;9990;21;10008;12;10009;3;;;10000.0;0.0
7;9300;ASH_COATED_OSMIUM;9992;12;9991;3;;;10010;23;10011;6;;;10001.0;0.0
7;9300;INTARIAN_PEPPER_ROOT;12003;11;12001;9;12000;23;12016;11;12018;9;12019;23;12009.5;0.0
7;9400;ASH_COATED_OSMIUM;9992;10;9991;10;9990;30;9998;10;10007;13;10008;10;9995.0;0.0
7;9400;INTARIAN_PEPPER_ROOT;12003;11;12002;3;;;12016;11;12018;9;12019;24;12009.5;0.0
7;9500;INTARIAN_PEPPER_ROOT;12003;11;12001;8;12000;20;12016;11;12018;8;12019;20;12009.5;0.0
7;9500;ASH_COATED_OSMIUM;9992;14;9991;10;9990;27;10008;14;10010;10;10011;27;10000.0;0.0
7;9600;INTARIAN_PEPPER_ROOT;12000;20;11999;5;;;12016;12;12018;8;12019;20;12008.0;0.0
7;9600;ASH_COATED_OSMIUM;9993;10;9991;10;9990;30;10009;10;10010;10;10011;30;10001.0;0.0
7;9700;ASH_COATED_OSMIUM;9991;26;9990;7;;;10009;15;10011;10;10012;26;10000.0;0.0
7;9700;INTARIAN_PEPPER_ROOT;12003;10;12001;8;12000;23;12016;10;12017;3;;;12009.5;0.0
7;9800;ASH_COATED_OSMIUM;9994;13;9992;11;9991;29;10010;13;10011;11;10012;29;10002.0;0.0
7;9800;INTARIAN_PEPPER_ROOT;12003;11;12002;3;;;12016;11;12017;3;;;12009.5;0.0
7;9900;INTARIAN_PEPPER_ROOT;12003;12;12001;7;12000;17;12006;8;12015;9;12016;12;12004.5;0.0
7;9900;ASH_COATED_OSMIUM;9994;11;9993;10;9992;29;10010;11;10012;10;10013;29;10002.0;0.0
7;10000;INTARIAN_PEPPER_ROOT;12003;12;12001;8;12000;18;12017;12;12019;8;12020;18;12010.0;0.0
7;10000;ASH_COATED_OSMIUM;9994;13;9993;3;;;10010;13;10012;9;10013;23;10002.0;0.0
7;10100;ASH_COATED_OSMIUM;9994;10;9993;8;9992;22;10010;10;10012;8;10013;22;10002.0;0.0
7;10100;INTARIAN_PEPPER_ROOT;12004;12;12002;7;12001;15;12017;12;12019;7;12020;15;12010.5;0.0
7;10200;ASH_COATED_OSMIUM;9994;11;9993;9;9992;23;10013;23;10014;6;;;10003.5;0.0
7;10200;INTARIAN_PEPPER_ROOT;12004;10;12002;8;12001;20;12017;10;12019;8;12020;20;12010.5;0.0
7;10300;INTARIAN_PEPPER_ROOT;;;;;;;12017;9;12019;6;12020;15;12017.0;0.0
7;10300;ASH_COATED_OSMIUM;9992;21;9991;5;;;10013;21;10014;5;;;10002.5;0.0
7;10400;INTARIAN_PEPPER_ROOT;12004;8;12002;8;12001;23;12020;23;12021;6;;;12012.0;0.0
7;10400;ASH_COATED_OSMIUM;9992;21;9991;5;;;10010;12;10012;8;10013;21;10001.0;0.0
7;10500;ASH_COATED_OSMIUM;9992;29;9991;7;;;10013;29;10014;7;;;10002.5;0.0
7;10500;INTARIAN_PEPPER_ROOT;12004;9;12002;7;12001;19;12017;9;12019;7;12020;19;12010.5;0.0
7;10600;ASH_COATED_OSMIUM;9994;11;9993;9;9992;26;10010;11;10012;9;10013;26;10002.0;0.0
7;10600;INTARIAN_PEPPER_ROOT;12004;12;12003;3;;;12017;12;12019;7;12020;16;12010.5;0.0
7;10700;INTARIAN_PEPPER_ROOT;;;;;;;12017;12;12019;9;12020;22;12017.0;0.0
7;10700;ASH_COATED_OSMIUM;9994;13;9993;9;9992;21;10013;21;10014;5;;;10003.5;0.0
7;10800;INTARIAN_PEPPER_ROOT;12004;9;12002;7;12001;20;12017;9;12018;2;;;12010.5;0.0
7;10800;ASH_COATED_OSMIUM;9994;12;9993;9;9992;23;10010;12;10011;3;;;10002.0;0.0
7;10900;ASH_COATED_OSMIUM;9995;13;9993;11;9992;30;10011;13;10012;11;10013;30;10003.0;0.0
7;10900;INTARIAN_PEPPER_ROOT;12004;9;12003;2;;;12017;9;12019;7;12020;18;12010.5;0.0
7;11000;INTARIAN_PEPPER_ROOT;12004;9;12003;2;;;12018;9;12020;6;12021;16;12011.0;0.0
7;11000;ASH_COATED_OSMIUM;9995;11;9993;9;9992;24;10004;5;10011;11;10012;10;9999.5;0.0
7;11100;INTARIAN_PEPPER_ROOT;;;;;;;12018;9;12019;2;;;12018.0;0.0
7;11100;ASH_COATED_OSMIUM;9995;14;9993;10;9992;25;10011;14;10012;10;10013;25;10003.0;0.0
7;11200;INTARIAN_PEPPER_ROOT;12005;8;12003;8;12002;24;12018;8;12019;2;;;12011.5;0.0
7;11200;ASH_COATED_OSMIUM;9994;10;9993;9;9992;26;10010;10;10012;9;10013;26;10002.0;0.0
7;11300;INTARIAN_PEPPER_ROOT;12005;10;12003;7;12002;18;12018;10;12019;3;;;12011.5;0.0
7;11300;ASH_COATED_OSMIUM;9994;12;9993;3;;;10010;12;10012;10;10013;29;10002.0;0.0
7;11400;ASH_COATED_OSMIUM;9994;15;9993;4;;;10013;22;10014;6;;;10003.5;0.0
7;11400;INTARIAN_PEPPER_ROOT;12005;11;12003;7;12002;18;12018;11;12020;7;12021;18;12011.5;0.0
7;11500;ASH_COATED_OSMIUM;9994;15;9993;11;9992;27;10010;15;10011;4;;;10002.0;0.0
7;11500;INTARIAN_PEPPER_ROOT;12005;8;12003;8;12002;25;12018;8;12020;8;12021;25;12011.5;0.0
7;11600;ASH_COATED_OSMIUM;9994;11;9993;3;;;10010;11;10012;10;10013;30;10002.0;0.0
7;11600;INTARIAN_PEPPER_ROOT;12005;12;12003;9;12002;23;12018;12;12020;9;12021;23;12011.5;0.0
7;11700;ASH_COATED_OSMIUM;9994;15;9993;4;;;10013;22;10014;6;;;10003.5;0.0
7;11700;INTARIAN_PEPPER_ROOT;12005;10;12004;3;;;12021;17;12022;4;;;12013.0;0.0
7;11800;ASH_COATED_OSMIUM;9994;14;9992;10;9991;25;10010;14;10011;10;10012;25;10002.0;0.0
7;11800;INTARIAN_PEPPER_ROOT;12005;8;12003;6;12002;17;12018;8;12020;6;12021;17;12011.5;0.0
