day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
6;7100;ASH_COATED_OSMIUM;9987;15;9985;10;9984;25;10003;15;10004;10;10005;25;9995.0;0.0
6;7200;INTARIAN_PEPPER_ROOT;11001;9;11000;2;;;11013;9;11015;8;11016;23;11007.0;0.0
6;7200;ASH_COATED_OSMIUM;9992;2;9987;11;9985;8;;;;;;;9992.0;0.0
6;7300;INTARIAN_PEPPER_ROOT;11001;9;11000;2;;;;;;;;;11001.0;0.0
6;7300;ASH_COATED_OSMIUM;9987;11;9986;3;;;;;;;;;9987.0;0.0
6;7400;INTARIAN_PEPPER_ROOT;11001;10;11000;8;10999;23;;;;;;;11001.0;0.0
6;7400;ASH_COATED_OSMIUM;9988;15;9986;10;9985;26;10004;15;10005;10;10006;26;9996.0;0.0
6;7500;INTARIAN_PEPPER_ROOT;10999;20;10998;5;;;11014;9;11015;7;11016;20;11006.5;0.0
6;7500;ASH_COATED_OSMIUM;9987;14;9986;4;;;;;;;;;9987.0;0.0
6;7600;INTARIAN_PEPPER_ROOT;;;;;;;11014;9;11015;2;;;11014.0;0.0
6;7600;ASH_COATED_OSMIUM;9987;14;9986;11;9985;30;9993;5;10000;5;10003;14;9990.0;0.0
6;7700;INTARIAN_PEPPER_ROOT;10999;20;10998;5;;;11014;8;11015;7;11016;20;11006.5;0.0
6;7700;ASH_COATED_OSMIUM;9987;10;9985;9;9984;25;10003;10;10004;9;10005;25;9995.0;0.0
6;7800;INTARIAN_PEPPER_ROOT;10999;17;10998;4;;;11014;12;11015;3;;;11006.5;0.0
6;7800;ASH_COATED_OSMIUM;9987;11;9986;8;9985;22;10003;11;10005;8;10006;22;9995.0;0.0
6;7900;INTARIAN_PEPPER_ROOT;11002;12;11000;9;10999;23;11014;12;11016;9;11017;23;11008.0;0.0
6;7900;ASH_COATED_OSMIUM;9987;13;9985;9;9984;23;10005;23;10006;6;;;9996.0;0.0
6;8000;INTARIAN_PEPPER_ROOT;11002;8;11000;8;10999;24;11017;24;11018;6;;;11009.5;0.0
6;8000;ASH_COATED_OSMIUM;9986;15;9985;9;9984;22;10002;15;10004;9;10005;22;9994.0;0.0
6;8100;INTARIAN_PEPPER_ROOT;11002;9;11000;7;10999;18;11014;9;11016;7;11017;18;11008.0;0.0
6;8100;ASH_COATED_OSMIUM;9986;10;9985;10;9984;30;10002;10;10003;3;;;9994.0;0.0
6;8200;INTARIAN_PEPPER_ROOT;10999;19;10998;5;;;11017;19;11018;5;;;11008.0;0.0
6;8200;ASH_COATED_OSMIUM;9986;12;9985;9;9984;24;10002;12;10003;3;;;9994.0;0.0
6;8300;ASH_COATED_OSMIUM;9984;23;9983;6;;;10003;15;10004;10;10005;23;9993.5;0.0
6;8300;INTARIAN_PEPPER_ROOT;11002;8;11001;2;;;11014;8;11016;8;11017;24;11008.0;0.0
6;8400;ASH_COATED_OSMIUM;9987;13;9985;9;9984;23;;;;;;;9987.0;0.0
6;8400;INTARIAN_PEPPER_ROOT;11000;24;10999;6;;;11017;24;11018;6;;;11008.5;0.0
6;8500;INTARIAN_PEPPER_ROOT;11002;10;11001;7;11000;19;11015;10;11016;7;11017;19;11008.5;0.0
6;8500;ASH_COATED_OSMIUM;9987;14;9986;4;;;10003;14;10005;9;10006;21;9995.0;0.0
6;8600;INTARIAN_PEPPER_ROOT;11003;10;11002;3;;;11015;10;11016;8;11017;22;11009.0;0.0
6;8600;ASH_COATED_OSMIUM;9987;13;9986;9;9985;24;10003;13;10004;9;10005;24;9995.0;0.0
6;8700;ASH_COATED_OSMIUM;9987;11;9986;3;;;10003;11;10004;3;;;9995.0;0.0
6;8700;INTARIAN_PEPPER_ROOT;11003;9;11001;7;11000;17;11015;9;11016;7;11017;17;11009.0;0.0
6;8800;ASH_COATED_OSMIUM;9988;15;9986;9;9985;22;10004;15;10005;9;10006;22;9996.0;0.0
6;8800;INTARIAN_PEPPER_ROOT;11000;23;10999;6;;;11015;10;11016;3;;;11007.5;0.0
6;8900;INTARIAN_PEPPER_ROOT;11003;8;11002;2;;;11015;8;11017;8;11018;24;11009.0;0.0
6;8900;ASH_COATED_OSMIUM;9987;11;9986;3;;;9997;5;10003;11;10004;11;9992.0;0.0
6;9000;INTARIAN_PEPPER_ROOT;11000;22;10999;6;;;11018;22;11019;6;;;11009.0;0.0
6;9000;ASH_COATED_OSMIUM;9985;20;9984;5;;;10004;14;10005;9;10006;20;9994.5;0.0
6;9100;ASH_COATED_OSMIUM;9994;4;9988;12;9987;10;10004;12;10006;9;10007;25;9999.0;0.0
6;9100;INTARIAN_PEPPER_ROOT;11000;20;10999;5;;;11018;20;11019;5;;;11009.0;0.0
6;9200;ASH_COATED_OSMIUM;9986;21;9985;5;;;10004;12;10006;8;10007;21;9995.0;0.0
6;9200;INTARIAN_PEPPER_ROOT;11003;12;11001;7;11000;15;11015;12;11017;7;11018;15;11009.0;0.0
6;9300;INTARIAN_PEPPER_ROOT;11001;23;11000;6;;;11015;11;11017;9;11018;23;11008.0;0.0
6;9300;ASH_COATED_OSMIUM;9988;12;9986;9;9985;23;10004;12;10005;9;10006;23;9996.0;0.0
6;9400;INTARIAN_PEPPER_ROOT;11001;24;11000;6;;;11015;11;11017;9;11018;24;11008.0;0.0
6;9400;ASH_COATED_OSMIUM;9988;10;9987;10;9986;30;9994;10;10003;13;10004;10;9991.0;0.0
6;9500;ASH_COATED_OSMIUM;9988;14;9987;10;9986;27;10004;14;10006;10;10007;27;9996.0;0.0
6;9500;INTARIAN_PEPPER_ROOT;11003;11;11002;8;11001;20;11018;20;11019;5;;;11010.5;0.0
6;9600;ASH_COATED_OSMIUM;9989;10;9987;10;9986;30;10005;10;10006;10;10007;30;9997.0;0.0
6;9600;INTARIAN_PEPPER_ROOT;;;;;;;11016;12;11017;8;11018;20;11016.0;0.0
6;9700;INTARIAN_PEPPER_ROOT;11004;10;11002;8;11001;23;;;;;;;11004.0;0.0
6;9700;ASH_COATED_OSMIUM;9989;15;9987;10;9986;26;10007;26;10008;7;;;9998.0;0.0
6;9800;INTARIAN_PEPPER_ROOT;11004;11;11002;7;11001;16;11016;11;11018;7;11019;16;11010.0;0.0
6;9800;ASH_COATED_OSMIUM;9988;13;9987;11;9986;29;10004;13;10006;11;10007;29;9996.0;0.0
6;9900;ASH_COATED_OSMIUM;9989;11;9987;10;9986;29;10005;11;10006;10;10007;29;9997.0;0.0
6;9900;INTARIAN_PEPPER_ROOT;11004;12;11002;7;11001;17;11016;12;11017;3;;;11010.0;0.0
6;10000;ASH_COATED_OSMIUM;9988;13;9987;9;9986;23;10007;23;10008;6;;;9997.5;0.0
6;10000;INTARIAN_PEPPER_ROOT;11001;18;11000;5;;;11016;12;11018;8;11019;18;11008.5;0.0
6;10100;INTARIAN_PEPPER_ROOT;11004;12;11002;7;11001;15;11016;12;11018;7;11019;15;11010.0;0.0
6;10100;ASH_COATED_OSMIUM;9988;10;9987;8;9986;22;;;;;;;9988.0;0.0
6;10200;INTARIAN_PEPPER_ROOT;11001;20;11000;5;;;11019;20;11020;5;;;11010.0;0.0
6;10200;ASH_COATED_OSMIUM;9986;23;9985;6;;;10004;11;10006;9;10007;23;9995.0;0.0
6;10300;ASH_COATED_OSMIUM;9986;21;9985;5;;;10004;12;10006;8;10007;21;9995.0;0.0
6;10300;INTARIAN_PEPPER_ROOT;11004;9;11003;6;11002;15;11019;15;11020;4;;;11011.5;0.0
6;10400;ASH_COATED_OSMIUM;9986;21;9985;5;;;10005;12;10006;8;10007;21;9995.5;0.0
6;10400;INTARIAN_PEPPER_ROOT;11004;8;11003;8;11002;23;11016;8;11018;8;11019;23;11010.0;0.0
6;10500;INTARIAN_PEPPER_ROOT;11002;19;11001;5;;;11017;9;11018;7;11019;19;11009.5;0.0
6;10500;ASH_COATED_OSMIUM;;;;;;;10004;11;10006;10;10007;29;10004.0;0.0
6;10600;INTARIAN_PEPPER_ROOT;11002;16;11001;4;;;11017;12;11018;7;11019;16;11009.5;0.0
6;10600;ASH_COATED_OSMIUM;9989;11;9988;9;9987;26;10005;11;10006;3;;;9997.0;0.0
6;10700;ASH_COATED_OSMIUM;9998;5;9988;7;9986;21;;;;;;;9998.0;0.0
6;10700;INTARIAN_PEPPER_ROOT;11014;4;11005;12;11004;10;11017;12;11018;9;11019;22;11015.5;0.0
6;10800;ASH_COATED_OSMIUM;9988;12;9987;9;9986;23;10004;12;10006;9;10007;23;9996.0;0.0
6;10800;INTARIAN_PEPPER_ROOT;11002;20;11001;5;;;11017;9;11019;7;11020;20;11009.5;0.0
6;10900;INTARIAN_PEPPER_ROOT;11005;9;11003;7;11002;18;11017;9;11019;7;11020;18;11011.0;0.0
6;10900;ASH_COATED_OSMIUM;9988;13;9987;3;;;10004;13;10006;11;10007;30;9996.0;0.0
6;11000;INTARIAN_PEPPER_ROOT;11005;9;11003;6;11002;16;11020;16;11021;4;;;11012.5;0.0
6;11000;ASH_COATED_OSMIUM;9988;11;9987;9;9986;24;9998;5;10004;11;10005;10;9993.0;0.0
6;11100;INTARIAN_PEPPER_ROOT;11002;22;11001;6;;;11017;9;11018;2;;;11009.5;0.0
6;11100;ASH_COATED_OSMIUM;;;;;;;10004;14;10006;10;10007;25;10004.0;0.0
6;11200;INTARIAN_PEPPER_ROOT;11002;24;11001;6;;;11017;8;11018;2;;;11009.5;0.0
6;11200;ASH_COATED_OSMIUM;9989;10;9987;9;9986;26;;;;;;;9989.0;0.0
6;11300;INTARIAN_PEPPER_ROOT;11005;10;11004;7;11003;18;11017;10;11019;7;11020;18;11011.0;0.0
6;11300;ASH_COATED_OSMIUM;9989;12;9987;10;9986;29;10005;12;10006;10;10007;29;9997.0;0.0
6;11400;INTARIAN_PEPPER_ROOT;11005;11;11004;7;11003;18;11017;11;11018;3;;;11011.0;0.0
6;11400;ASH_COATED_OSMIUM;9989;15;9987;9;9986;22;10005;15;10006;9;10007;22;9997.0;0.0
6;11500;INTARIAN_PEPPER_ROOT;11003;25;11002;6;;;11020;25;11021;6;;;11011.5;0.0
6;11500;ASH_COATED_OSMIUM;9989;15;9987;11;9986;27;10007;27;10008;7;;;9998.0;0.0
6;11600;INTARIAN_PEPPER_ROOT;11006;12;11004;9;11003;23;11018;12;11019;9;11020;23;11012.0;0.0
6;11600;ASH_COATED_OSMIUM;9987;30;9986;8;;;10008;30;10009;8;;;9997.5;0.0
6;11700;INTARIAN_PEPPER_ROOT;11006;10;11004;7;11003;17;11018;10;11019;7;11020;17;11012.0;0.0
6;11700;ASH_COATED_OSMIUM;9989;15;9988;9;9987;22;10005;15;10006;4;;;9997.0;0.0
6;11800;INTARIAN_PEPPER_ROOT;11006;8;11004;6;11003;17;11018;8;11020;6;11021;17;11012.0;0.0
6;11800;ASH_COATED_OSMIUM;9989;14;9988;4;;;10005;14;10007;10;10008;25;9997.0;0.0
6;11900;INTARIAN_PEPPER_ROOT;11006;10;11004;8;11003;20;11018;10;11020;8;11021;20;11012.0;0.0
