day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
8;900;INTARIAN_PEPPER_ROOT;12994;8;12992;8;12991;25;13011;25;13012;6;;;13002.5;0.0
8;900;ASH_COATED_OSMIUM;10001;12;9999;8;9998;21;10019;21;10020;5;;;10010.0;0.0
8;1000;ASH_COATED_OSMIUM;10001;14;9999;11;9998;28;10017;14;10018;11;10019;28;10009.0;0.0
8;1000;INTARIAN_PEPPER_ROOT;12994;10;12992;8;12991;21;13008;10;13010;8;13011;21;13001.0;0.0
8;1100;INTARIAN_PEPPER_ROOT;12994;11;12992;9;12991;24;13008;11;13010;9;13011;24;13001.0;0.0
8;1100;ASH_COATED_OSMIUM;10001;13;9999;10;9998;28;10017;13;10018;10;10019;28;10009.0;0.0
8;1200;INTARIAN_PEPPER_ROOT;12994;9;12992;8;12991;22;13011;22;13012;6;;;13002.5;0.0
8;1200;ASH_COATED_OSMIUM;10001;12;10000;3;;;;;;;;;10001.0;0.0
8;1300;INTARIAN_PEPPER_ROOT;12994;12;12992;7;12991;16;13008;12;13009;3;;;13001.0;0.0
8;1300;ASH_COATED_OSMIUM;10001;13;10000;9;9999;23;10017;13;10018;3;;;10009.0;0.0
8;1400;ASH_COATED_OSMIUM;;;;;;;10017;10;10019;9;10020;24;10017.0;0.0
8;1400;INTARIAN_PEPPER_ROOT;12994;10;12992;7;12991;17;13008;10;13011;7;13012;17;13001.0;0.0
8;1500;INTARIAN_PEPPER_ROOT;12994;11;12992;7;12991;16;13012;16;13013;4;;;13003.0;0.0
8;1500;ASH_COATED_OSMIUM;10001;12;10000;10;9999;29;10017;12;10019;10;10020;29;10009.0;0.0
8;1600;INTARIAN_PEPPER_ROOT;12995;8;12992;8;12991;23;13009;8;13011;8;13012;23;13002.0;0.0
8;1600;ASH_COATED_OSMIUM;10001;14;10000;9;9999;23;10017;14;10019;9;10020;23;10009.0;0.0
8;1700;INTARIAN_PEPPER_ROOT;12995;9;12993;6;12991;15;13009;9;13011;6;13012;15;13002.0;0.0
8;1700;ASH_COATED_OSMIUM;10001;13;10000;9;9999;24;10018;13;10019;3;;;10009.5;0.0
8;1800;ASH_COATED_OSMIUM;10001;13;10000;10;9999;28;10011;4;10017;13;10018;11;10006.0;0.0
8;1800;INTARIAN_PEPPER_ROOT;12995;9;12993;6;12992;16;13009;9;13011;6;13012;16;13002.0;0.0
8;1900;INTARIAN_PEPPER_ROOT;12995;10;12993;9;12992;25;13009;10;13011;9;13012;25;13002.0;0.0
8;1900;ASH_COATED_OSMIUM;10002;15;10000;10;9999;24;10018;15;10019;10;10020;24;10010.0;0.0
8;2000;INTARIAN_PEPPER_ROOT;12995;12;12994;3;;;13009;12;13011;9;13012;22;13002.0;0.0
8;2000;ASH_COATED_OSMIUM;10002;13;10001;9;10000;22;10018;13;10020;9;10021;22;10010.0;0.0
8;2100;INTARIAN_PEPPER_ROOT;12995;8;12994;2;;;13009;8;13011;6;13012;15;13002.0;0.0
8;2100;ASH_COATED_OSMIUM;10003;12;10001;9;10000;25;10019;12;10020;3;;;10011.0;0.0
8;2200;INTARIAN_PEPPER_ROOT;12995;12;12993;9;12992;23;13009;12;13011;9;13012;23;13002.0;0.0
8;2200;ASH_COATED_OSMIUM;10003;10;10001;10;10000;29;10019;10;10020;10;10021;29;10011.0;0.0
8;2300;ASH_COATED_OSMIUM;10003;14;10001;9;10000;20;10019;14;10020;9;10021;20;10011.0;0.0
8;2300;INTARIAN_PEPPER_ROOT;12995;9;12994;2;;;13013;25;13014;6;;;13004.0;0.0
8;2400;INTARIAN_PEPPER_ROOT;12995;8;12993;8;12992;22;13013;22;13014;6;;;13004.0;0.0
8;2400;ASH_COATED_OSMIUM;10002;10;10001;9;10000;25;10021;25;10022;6;;;10011.5;0.0
8;2500;INTARIAN_PEPPER_ROOT;12995;10;12993;6;12992;15;;;;;;;12995.0;0.0
8;2500;ASH_COATED_OSMIUM;10002;14;10001;10;10000;27;10018;14;10020;10;10021;27;10010.0;0.0
8;2600;INTARIAN_PEPPER_ROOT;12996;8;12993;8;12992;25;13010;8;13012;8;13013;25;13003.0;0.0
8;2600;ASH_COATED_OSMIUM;9999;20;9998;5;;;10018;13;10019;8;10020;20;10008.5;0.0
8;2700;ASH_COATED_OSMIUM;10002;14;10000;11;9999;29;10018;14;10019;11;10020;29;10010.0;0.0
8;2700;INTARIAN_PEPPER_ROOT;12996;11;12993;8;12992;19;12998;8;13009;10;13010;11;12997.0;0.0
8;2800;INTARIAN_PEPPER_ROOT;12996;12;12995;3;;;13010;12;13012;9;13013;25;13003.0;0.0
8;2800;ASH_COATED_OSMIUM;10002;11;10000;8;9999;22;10020;22;10021;6;;;10011.0;0.0
8;2900;INTARIAN_PEPPER_ROOT;13006;8;12997;11;12996;12;13010;12;13012;9;13013;25;13008.0;0.0
8;2900;ASH_COATED_OSMIUM;10001;15;10000;9;9999;21;10020;21;10021;5;;;10010.5;0.0
8;3000;INTARIAN_PEPPER_ROOT;12996;9;12994;8;12993;21;13013;21;13014;5;;;13004.5;0.0
8;3000;ASH_COATED_OSMIUM;10002;13;10000;10;9999;27;10018;13;10019;10;10020;27;10010.0;0.0
8;3100;ASH_COATED_OSMIUM;10001;10;10000;3;;;10017;10;10019;9;10020;25;10009.0;0.0
8;3100;INTARIAN_PEPPER_ROOT;12996;11;12994;8;12993;21;13010;11;13011;3;;;13003.0;0.0
8;3200;INTARIAN_PEPPER_ROOT;12996;9;12994;9;12993;25;13010;9;13012;9;13013;25;13003.0;0.0
8;3200;ASH_COATED_OSMIUM;10001;12;10000;10;9999;28;10017;12;10019;10;10020;28;10009.0;0.0
8;3300;INTARIAN_PEPPER_ROOT;12996;10;12994;7;12993;17;13010;10;13013;7;13014;17;13003.0;0.0
8;3300;ASH_COATED_OSMIUM;10001;12;10000;3;;;10017;12;10019;10;10020;26;10009.0;0.0
8;3400;INTARIAN_PEPPER_ROOT;12996;12;12994;9;12993;24;13010;12;13013;9;13014;24;13003.0;0.0
8;3400;ASH_COATED_OSMIUM;10001;11;10000;9;9999;25;10017;11;10019;9;10020;25;10009.0;0.0
8;3500;ASH_COATED_OSMIUM;9999;21;9998;5;;;10017;10;10019;8;10020;21;10008.0;0.0
8;3500;INTARIAN_PEPPER_ROOT;12996;11;12994;9;12993;25;13011;11;13013;9;13014;25;13003.5;0.0
8;3600;ASH_COATED_OSMIUM;10001;10;9999;10;9998;30;10017;10;10018;10;10019;30;10009.0;0.0
8;3600;INTARIAN_PEPPER_ROOT;12997;10;12996;3;;;13011;10;13013;8;13014;22;13004.0;0.0
8;3700;INTARIAN_PEPPER_ROOT;12997;8;12994;8;12993;25;13011;8;13013;8;13014;25;13004.0;0.0
8;3700;ASH_COATED_OSMIUM;10000;15;9999;4;;;10016;15;10018;10;10019;24;10008.0;0.0
8;3800;ASH_COATED_OSMIUM;10006;5;10002;5;10001;13;10019;29;10020;7;;;10012.5;0.0
8;3800;INTARIAN_PEPPER_ROOT;12997;10;12995;7;12994;19;13011;10;13013;7;13014;19;13004.0;0.0
8;3900;ASH_COATED_OSMIUM;10001;13;10000;3;;;10017;13;10018;10;10019;26;10009.0;0.0
8;3900;INTARIAN_PEPPER_ROOT;12997;9;12995;9;12994;25;13011;9;13013;9;13014;25;13004.0;0.0
8;4000;ASH_COATED_OSMIUM;9998;30;9997;8;;;10016;15;10018;11;10019;30;10007.0;0.0
8;4000;INTARIAN_PEPPER_ROOT;12997;12;12996;3;;;13011;12;13012;3;;;13004.0;0.0
8;4100;INTARIAN_PEPPER_ROOT;12997;8;12995;8;12994;25;13011;8;13013;8;13014;25;13004.0;0.0
8;4100;ASH_COATED_OSMIUM;10006;3;10000;14;9999;11;10016;14;10018;10;10019;25;10011.0;0.0
8;4200;ASH_COATED_OSMIUM;10001;10;9999;9;9998;26;10017;10;10018;3;;;10009.0;0.0
8;4200;INTARIAN_PEPPER_ROOT;12997;10;12995;7;12994;19;13011;10;13013;7;13014;19;13004.0;0.0
8;4300;ASH_COATED_OSMIUM;9999;24;9998;6;;;10017;12;10018;3;;;10008.0;0.0
8;4300;INTARIAN_PEPPER_ROOT;12997;11;12995;9;12994;25;13011;11;13014;9;13015;25;13004.0;0.0
8;4400;INTARIAN_PEPPER_ROOT;12997;10;12996;3;;;13011;10;13014;8;13015;22;13004.0;0.0
8;4400;ASH_COATED_OSMIUM;10001;10;10000;8;9999;22;10017;10;10019;8;10020;22;10009.0;0.0
8;4500;INTARIAN_PEPPER_ROOT;12997;11;12995;7;12994;15;13012;11;13014;7;13015;15;13004.5;0.0
8;4500;ASH_COATED_OSMIUM;10002;14;10000;10;9999;26;10018;14;10019;10;10020;26;10010.0;0.0
8;4600;INTARIAN_PEPPER_ROOT;12998;9;12995;8;12994;22;13012;9;13014;8;13015;22;13005.0;0.0
8;4600;ASH_COATED_OSMIUM;10002;15;10000;9;9999;21;10018;15;10019;9;10020;21;10010.0;0.0
8;4700;ASH_COATED_OSMIUM;10001;14;10000;10;9999;27;10017;14;10019;10;10020;27;10009.0;0.0
8;4700;INTARIAN_PEPPER_ROOT;12998;12;12996;7;12994;15;13012;12;13014;7;13015;15;13005.0;0.0
8;4800;INTARIAN_PEPPER_ROOT;12998;11;12996;8;12995;21;13007;4;13014;6;13015;21;13002.5;0.0
8;4800;ASH_COATED_OSMIUM;9998;28;9997;7;;;10017;10;10018;10;10019;28;10007.5;0.0
8;4900;INTARIAN_PEPPER_ROOT;12998;12;12997;3;;;13012;12;13014;7;13015;16;13005.0;0.0
8;4900;ASH_COATED_OSMIUM;10001;15;10000;11;9999;27;10017;15;10019;11;10020;27;10009.0;0.0
8;5000;INTARIAN_PEPPER_ROOT;12998;10;12996;8;12995;23;;;;;;;12998.0;0.0
8;5000;ASH_COATED_OSMIUM;10001;12;10000;10;9999;29;10017;12;10019;10;10020;29;10009.0;0.0
8;5100;ASH_COATED_OSMIUM;9998;24;9997;6;;;10017;11;10018;9;10019;24;10007.5;0.0
8;5100;INTARIAN_PEPPER_ROOT;12998;11;12996;9;12995;25;13012;11;13013;3;;;13005.0;0.0
8;5200;INTARIAN_PEPPER_ROOT;12998;12;12996;8;12995;19;;;;;;;12998.0;0.0
8;5200;ASH_COATED_OSMIUM;9998;29;9997;7;;;10017;15;10018;4;;;10007.5;0.0
8;5300;INTARIAN_PEPPER_ROOT;12998;8;12996;7;12995;21;13012;8;13015;7;13016;21;13005.0;0.0
8;5300;ASH_COATED_OSMIUM;9999;21;9998;5;;;10017;15;10019;9;10020;21;10008.0;0.0
8;5400;INTARIAN_PEPPER_ROOT;12998;8;12996;6;12995;16;13012;8;13015;6;13016;16;13005.0;0.0
8;5400;ASH_COATED_OSMIUM;10001;14;10000;9;9999;20;10020;20;10021;5;;;10010.5;0.0
8;5500;ASH_COATED_OSMIUM;10001;13;10000;10;9999;28;10020;28;10021;7;;;10010.5;0.0
8;5500;INTARIAN_PEPPER_ROOT;12998;10;12996;9;12995;24;13016;24;13017;6;;;13007.0;0.0
8;5600;INTARIAN_PEPPER_ROOT;12999;11;12996;8;12995;19;13013;11;13014;3;;;13006.0;0.0
8;5600;ASH_COATED_OSMIUM;10001;14;10000;4;;;10017;14;10018;9;10019;21;10009.0;0.0
8;5700;INTARIAN_PEPPER_ROOT;12999;8;12996;7;12995;19;13013;8;13015;7;13016;19;13006.0;0.0
8;5700;ASH_COATED_OSMIUM;10001;12;9999;10;9998;29;10017;12;10018;10;10019;29;10009.0;0.0
8;5800;INTARIAN_PEPPER_ROOT;12996;22;12995;6;;;13016;22;13017;6;;;13006.0;0.0
8;5800;ASH_COATED_OSMIUM;10001;10;10000;3;;;10017;10;10019;10;10020;28;10009.0;0.0
8;5900;ASH_COATED_OSMIUM;10002;15;10000;11;9999;29;10018;15;10019;11;10020;29;10010.0;0.0
8;5900;INTARIAN_PEPPER_ROOT;12999;10;12997;8;12996;23;13013;10;13015;8;13016;23;13006.0;0.0
8;6000;INTARIAN_PEPPER_ROOT;12996;19;12995;5;;;13013;11;13015;8;13016;19;13004.5;0.0
8;6000;ASH_COATED_OSMIUM;10001;15;10000;11;9999;30;10017;15;10019;11;10020;30;10009.0;0.0
8;6100;INTARIAN_PEPPER_ROOT;12996;22;12995;6;;;13013;9;13015;8;13016;22;13004.5;0.0
8;6100;ASH_COATED_OSMIUM;9999;28;9998;7;;;10020;28;10021;7;;;10009.5;0.0
8;6200;INTARIAN_PEPPER_ROOT;12999;10;12997;6;12996;15;13013;10;13015;6;13016;15;13006.0;0.0
8;6200;ASH_COATED_OSMIUM;10001;11;9999;8;9998;20;10017;11;10018;3;;;10009.0;0.0
8;6300;ASH_COATED_OSMIUM;9998;22;9997;6;;;10017;12;10018;9;10019;22;10007.5;0.0
8;6300;INTARIAN_PEPPER_ROOT;12999;11;12998;3;;;13013;11;13016;9;13017;24;13006.0;0.0
8;6400;INTARIAN_PEPPER_ROOT;12996;22;12995;6;;;13013;9;13016;8;13017;22;13004.5;0.0
8;6400;ASH_COATED_OSMIUM;10001;14;9999;9;9998;23;10017;14;10018;9;10019;23;10009.0;0.0
8;6500;INTARIAN_PEPPER_ROOT;;;;;;;;;;;;;0.0;0.0
8;6500;ASH_COATED_OSMIUM;10001;13;10000;3;;;10017;13;10019;9;10020;24;10009.0;0.0
8;6600;ASH_COATED_OSMIUM;10001;15;9999;10;9998;25;10017;15;10018;10;10019;25;10009.0;0.0
8;6600;INTARIAN_PEPPER_ROOT;13000;12;12999;3;;;;;;;;;13000.0;0.0
8;6700;ASH_COATED_OSMIUM;9998;29;9997;7;;;10019;29;10020;7;;;10008.5;0.0
8;6700;INTARIAN_PEPPER_ROOT;13000;8;12997;8;12996;22;13014;8;13016;8;13017;22;13007.0;0.0
8;6800;ASH_COATED_OSMIUM;10001;10;9999;10;9998;30;10017;10;10018;10;10019;30;10009.0;0.0
8;6800;INTARIAN_PEPPER_ROOT;13000;12;12999;3;;;13014;12;13016;7;13017;16;13007.0;0.0
8;6900;INTARIAN_PEPPER_ROOT;13000;9;12998;7;12997;19;13017;19;13018;5;;;13008.5;0.0
8;6900;ASH_COATED_OSMIUM;10001;12;9999;9;9998;22;10019;22;10020;6;;;10010.0;0.0
8;7000;ASH_COATED_OSMIUM;10001;11;10000;3;;;10017;11;10018;8;10019;22;10009.0;0.0
8;7000;INTARIAN_PEPPER_ROOT;13000;9;12998;8;12997;24;13014;9;13016;8;13017;24;13007.0;0.0
8;7100;ASH_COATED_OSMIUM;9998;25;9997;6;;;10019;25;10020;6;;;10008.5;0.0
8;7100;INTARIAN_PEPPER_ROOT;13000;12;12998;7;12997;15;13014;12;13016;7;13017;15;13007.0;0.0
8;7200;ASH_COATED_OSMIUM;10006;2;10002;3;10001;11;10017;11;10018;8;10019;20;10011.5;0.0
8;7200;INTARIAN_PEPPER_ROOT;13000;9;12998;8;12997;23;13014;9;13016;8;13017;23;13007.0;0.0
8;7300;INTARIAN_PEPPER_ROOT;13000;9;12998;7;12997;17;13014;9;13017;7;13018;17;13007.0;0.0
8;7300;ASH_COATED_OSMIUM;10001;11;9999;8;9998;21;10017;11;10018;8;10019;21;10009.0;0.0
8;7400;ASH_COATED_OSMIUM;10001;15;9999;10;9998;26;10017;15;10018;10;10019;26;10009.0;0.0
8;7400;INTARIAN_PEPPER_ROOT;13000;10;12998;8;12997;23;13014;10;13015;3;;;13007.0;0.0
8;7500;ASH_COATED_OSMIUM;;;;;;;10017;14;10018;9;10019;21;10017.0;0.0
8;7500;INTARIAN_PEPPER_ROOT;13000;9;12998;7;12997;20;13015;9;13017;7;13018;20;13007.5;0.0
8;7600;ASH_COATED_OSMIUM;9999;30;9998;8;;;10007;5;10017;14;10018;12;10003.0;0.0
8;7600;INTARIAN_PEPPER_ROOT;13001;9;12998;7;12997;19;13015;9;13017;7;13018;19;13008.0;0.0
8;7700;INTARIAN_PEPPER_ROOT;13001;8;12998;7;12997;20;13015;8;13017;7;13018;20;13008.0;0.0
8;7700;ASH_COATED_OSMIUM;10001;10;10000;3;;;10017;10;10018;9;10019;25;10009.0;0.0
8;7800;ASH_COATED_OSMIUM;10000;11;9999;8;9998;22;10016;11;10018;8;10019;22;10008.0;0.0
8;7800;INTARIAN_PEPPER_ROOT;12998;17;12997;4;;;13015;12;13017;7;13018;17;13006.5;0.0
8;7900;ASH_COATED_OSMIUM;;;;;;;10016;13;10018;9;10019;23;10016.0;0.0
8;7900;INTARIAN_PEPPER_ROOT;13001;12;12999;9;12998;23;13015;12;13017;9;13018;23;13008.0;0.0
8;8000;ASH_COATED_OSMIUM;10000;15;9998;9;9997;22;10018;22;10019;6;;;10009.0;0.0
8;8000;INTARIAN_PEPPER_ROOT;13001;8;13000;2;;;13018;24;13019;6;;;13009.5;0.0
8;8100;ASH_COATED_OSMIUM;9998;30;9997;8;;;10016;10;10018;10;10019;30;10007.0;0.0
8;8100;INTARIAN_PEPPER_ROOT;13001;9;12999;7;12998;18;13015;9;13017;7;13018;18;13008.0;0.0
8;8200;INTARIAN_PEPPER_ROOT;13001;12;12999;8;12998;19;13015;12;13017;8;13018;19;13008.0;0.0
8;8200;ASH_COATED_OSMIUM;9997;24;9996;6;;;10016;12;10017;9;10018;24;10006.5;0.0
8;8300;ASH_COATED_OSMIUM;10000;15;9999;10;9998;23;10016;15;10018;10;10019;23;10008.0;0.0
8;8300;INTARIAN_PEPPER_ROOT;13001;8;13000;2;;;13015;8;13018;8;13019;24;13008.0;0.0
8;8400;ASH_COATED_OSMIUM;9999;23;9998;6;;;10017;13;10019;9;10020;23;10008.0;0.0
8;8400;INTARIAN_PEPPER_ROOT;13001;9;12999;8;12998;24;13015;9;13018;8;13019;24;13008.0;0.0
8;8500;ASH_COATED_OSMIUM;10001;14;9999;9;9998;21;10017;14;10018;9;10019;21;10009.0;0.0
8;8500;INTARIAN_PEPPER_ROOT;13001;10;12999;7;12998;19;13016;10;13017;3;;;13008.5;0.0
8;8600;INTARIAN_PEPPER_ROOT;13002;10;12999;8;12998;22;13016;10;13018;8;13019;22;13009.0;0.0
8;8600;ASH_COATED_OSMIUM;10001;13;9999;9;9998;24;10017;13;10018;9;10019;24;10009.0;0.0
8;8700;INTARIAN_PEPPER_ROOT;13002;9;12999;7;12998;17;13019;17;13020;4;;;13010.5;0.0
8;8700;ASH_COATED_OSMIUM;10001;11;9999;10;9998;30;10017;11;10018;10;10019;30;10009.0;0.0
8;8800;ASH_COATED_OSMIUM;9998;22;9997;6;;;10019;22;10020;6;;;10008.5;0.0
8;8800;INTARIAN_PEPPER_ROOT;13002;10;13000;8;12999;23;13019;23;13020;6;;;13010.5;0.0
8;8900;INTARIAN_PEPPER_ROOT;13002;8;13000;8;12999;24;13016;8;13018;8;13019;24;13009.0;0.0
8;8900;ASH_COATED_OSMIUM;9998;27;9997;7;;;10010;5;10017;11;10018;11;10004.0;0.0
8;9000;INTARIAN_PEPPER_ROOT;13002;12;13000;9;12999;22;13016;12;13017;3;;;13009.0;0.0
8;9000;ASH_COATED_OSMIUM;;;;;;;10017;14;10018;9;10019;20;10017.0;0.0
8;9100;INTARIAN_PEPPER_ROOT;13002;12;13000;8;12999;20;13016;12;13018;8;13019;20;13009.0;0.0
8;9100;ASH_COATED_OSMIUM;10006;4;10000;12;9999;10;10016;12;10017;3;;;10011.0;0.0
8;9200;ASH_COATED_OSMIUM;9998;21;9997;5;;;10016;12;10018;8;10019;21;10007.0;0.0
8;9200;INTARIAN_PEPPER_ROOT;13002;12;13000;7;12999;15;13019;15;13020;4;;;13010.5;0.0
8;9300;INTARIAN_PEPPER_ROOT;13002;11;13000;9;12999;23;13016;11;13019;9;13020;23;13009.0;0.0
8;9300;ASH_COATED_OSMIUM;10000;12;9999;3;;;10016;12;10018;9;10019;23;10008.0;0.0
8;9400;INTARIAN_PEPPER_ROOT;13002;11;13000;9;12999;24;13020;24;13021;6;;;13011.0;0.0
8;9400;ASH_COATED_OSMIUM;10000;10;9999;10;9998;30;10006;10;10015;13;10016;10;10003.0;0.0
8;9500;INTARIAN_PEPPER_ROOT;12999;20;12998;5;;;13017;11;13019;8;13020;20;13008.0;0.0
8;9500;ASH_COATED_OSMIUM;9999;14;9998;10;9997;27;10015;14;10017;10;10018;27;10007.0;0.0
8;9600;ASH_COATED_OSMIUM;9999;10;9998;10;9997;30;10015;10;10017;10;10018;30;10007.0;0.0
8;9600;INTARIAN_PEPPER_ROOT;13003;12;13001;8;12999;20;13017;12;13019;8;13020;20;13010.0;0.0
8;9700;INTARIAN_PEPPER_ROOT;13003;10;13000;8;12999;23;13017;10;13019;8;13020;23;13010.0;0.0
8;9700;ASH_COATED_OSMIUM;9997;26;9996;7;;;10018;26;10019;7;;;10007.5;0.0
8;9800;INTARIAN_PEPPER_ROOT;13003;11;13001;7;13000;16;13017;11;13018;3;;;13010.0;0.0
8;9800;ASH_COATED_OSMIUM;9999;13;9998;11;9997;29;10015;13;10017;11;10018;29;10007.0;0.0
8;9900;INTARIAN_PEPPER_ROOT;13003;12;13001;7;13000;17;13005;8;13012;5;13017;12;13004.0;0.0
8;9900;ASH_COATED_OSMIUM;9999;11;9997;10;9996;29;10015;11;10016;10;10017;29;10007.0;0.0
8;10000;ASH_COATED_OSMIUM;9999;13;9998;9;9997;23;10015;13;10017;9;10018;23;10007.0;0.0
8;10000;INTARIAN_PEPPER_ROOT;13003;12;13001;8;13000;18;13017;12;13019;8;13020;18;13010.0;0.0
8;10100;INTARIAN_PEPPER_ROOT;13003;12;13002;3;;;;;;;;;13003.0;0.0
8;10100;ASH_COATED_OSMIUM;9999;10;9997;8;9996;22;10015;10;10016;8;10017;22;10007.0;0.0
8;10200;INTARIAN_PEPPER_ROOT;13003;10;13001;8;13000;20;13017;10;13018;3;;;13010.0;0.0
8;10200;ASH_COATED_OSMIUM;9999;11;9998;9;9997;23;10018;23;10019;6;;;10008.5;0.0
8;10300;INTARIAN_PEPPER_ROOT;;;;;;;13017;9;13019;6;13021;15;13017.0;0.0
8;10300;ASH_COATED_OSMIUM;10000;12;9998;8;9997;21;10016;12;10017;8;10018;21;10008.0;0.0
8;10400;ASH_COATED_OSMIUM;10000;12;9998;8;9997;21;10018;21;10019;5;;;10009.0;0.0
8;10400;INTARIAN_PEPPER_ROOT;13003;8;13001;8;13000;23;13017;8;13020;8;13021;23;13010.0;0.0
8;10500;INTARIAN_PEPPER_ROOT;13000;19;12999;5;;;13021;19;13022;5;;;13010.5;0.0
8;10500;ASH_COATED_OSMIUM;9999;11;9998;10;9997;29;10015;11;10017;10;10018;29;10007.0;0.0
8;10600;INTARIAN_PEPPER_ROOT;13004;12;13002;7;13000;16;13018;12;13020;7;13021;16;13011.0;0.0
8;10600;ASH_COATED_OSMIUM;10000;11;9998;9;9997;26;10016;11;10017;9;10018;26;10008.0;0.0
8;10700;INTARIAN_PEPPER_ROOT;13014;4;13004;12;13003;10;13018;12;13020;9;13021;22;13016.0;0.0
8;10700;ASH_COATED_OSMIUM;10009;5;10000;10;9999;13;;;;;;;10009.0;0.0
8;10800;ASH_COATED_OSMIUM;9999;12;9997;9;9996;23;10015;12;10016;9;10017;23;10007.0;0.0
8;10800;INTARIAN_PEPPER_ROOT;13004;9;13002;7;13001;20;13018;9;13020;7;13021;20;13011.0;0.0
8;10900;ASH_COATED_OSMIUM;9999;13;9998;3;;;10015;13;10016;11;10017;30;10007.0;0.0
8;10900;INTARIAN_PEPPER_ROOT;13004;9;13002;7;13001;18;13018;9;13019;2;;;13011.0;0.0
8;11000;INTARIAN_PEPPER_ROOT;13004;9;13002;6;13001;16;13018;9;13019;2;;;13011.0;0.0
8;11000;ASH_COATED_OSMIUM;9998;11;9996;9;9995;24;10007;5;10014;11;10015;10;10002.5;0.0
8;11100;INTARIAN_PEPPER_ROOT;13004;9;13002;8;13001;22;13018;9;13020;8;13021;22;13011.0;0.0
8;11100;ASH_COATED_OSMIUM;9998;14;9996;10;9995;25;10014;14;10015;10;10016;25;10006.0;0.0
8;11200;INTARIAN_PEPPER_ROOT;13001;24;13000;6;;;13018;8;13020;8;13021;24;13009.5;0.0
8;11200;ASH_COATED_OSMIUM;9998;10;9997;3;;;10014;10;10015;9;10016;26;10006.0;0.0
8;11300;ASH_COATED_OSMIUM;9997;12;9996;10;9995;29;10013;12;10015;10;10016;29;10005.0;0.0
8;11300;INTARIAN_PEPPER_ROOT;13004;10;13002;7;13001;18;13018;10;13021;7;13022;18;13011.0;0.0
8;11400;INTARIAN_PEPPER_ROOT;13004;11;13002;7;13001;18;13022;18;13023;5;;;13013.0;0.0
8;11400;ASH_COATED_OSMIUM;9997;15;9996;9;9995;22;10013;15;10015;9;10016;22;10005.0;0.0
8;11500;INTARIAN_PEPPER_ROOT;13004;8;13002;8;13001;25;13019;8;13020;2;;;13011.5;0.0
8;11500;ASH_COATED_OSMIUM;9997;15;9995;11;9994;27;10013;15;10014;11;10015;27;10005.0;0.0
8;11600;INTARIAN_PEPPER_ROOT;13005;12;13002;9;13001;23;13019;12;13021;9;13022;23;13012.0;0.0
8;11600;ASH_COATED_OSMIUM;9997;11;9996;10;9995;30;10013;11;10015;10;10016;30;10005.0;0.0
8;11700;ASH_COATED_OSMIUM;9998;15;9996;9;9995;22;10014;15;10015;9;10016;22;10006.0;0.0
8;11700;INTARIAN_PEPPER_ROOT;13005;10;13002;7;13001;17;;;;;;;13005.0;0.0
